Input,Output,Time
0.5258,146.072297532336,57.213
0.5258,146.072297532335,57.214
0.5258,146.072297532335,57.215
0.5258,146.072297532335,57.216
0.5258,146.072297532335,57.217
0.5258,146.072297532335,57.218
0.5258,146.072297532335,57.219
0.5258,146.072297532335,57.22
0.5258,146.072297532335,57.221
0.5258,146.072297532335,57.222
0.5258,146.072297532335,57.223
0.5258,146.072297532335,57.224
0.5258,146.072297532335,57.225
0.5258,146.072297532334,57.226
0.5258,146.072297532334,57.227
0.5258,146.072297532334,57.228
0.5258,146.072297532334,57.229
0.5258,146.072297532334,57.23
0.5258,146.072297532334,57.231
0.5258,146.072297532334,57.232
0.5258,146.072297532334,57.233
0.5258,146.072297532334,57.234
0.5258,146.072297532334,57.235
0.5258,146.072297532334,57.236
0.5258,146.072297532333,57.237
0.5258,146.072297532333,57.238
0.5258,146.072297532333,57.239
0.5258,146.072297532333,57.24
0.5258,146.072297532333,57.241
0.5258,146.072297532333,57.242
0.5258,146.072297532333,57.243
0.5258,146.072297532333,57.244
0.5258,146.072297532333,57.245
0.5258,146.072297532333,57.246
0.5258,146.072297532333,57.247
0.5258,146.072297532333,57.248
0.5258,146.072297532332,57.249
0.5258,146.072297532332,57.25
0.5258,146.072297532332,57.251
0.5258,146.072297532332,57.252
0.5258,146.072297532332,57.253
0.5258,146.072297532332,57.254
0.5258,146.072297532332,57.255
0.5258,146.072297532332,57.256
0.5258,146.072297532332,57.257
0.5258,146.072297532332,57.258
0.5258,146.072297532332,57.259
0.5258,146.072297532332,57.26
0.5258,146.072297532331,57.261
0.5258,146.072297532331,57.262
0.5258,146.072297532331,57.263
0.5258,146.072297532331,57.264
0.5258,146.072297532331,57.265
0.5258,146.072297532331,57.266
0.5258,146.072297532331,57.267
0.5258,146.072297532331,57.268
0.5258,146.072297532331,57.269
0.5258,146.072297532331,57.27
0.5258,146.072297532331,57.271
0.5258,146.072297532331,57.272
0.5258,146.07229753233,57.273
0.5258,146.07229753233,57.274
0.5258,146.07229753233,57.275
0.5258,146.07229753233,57.276
0.5258,146.07229753233,57.277
0.5258,146.07229753233,57.278
0.5258,146.07229753233,57.279
0.5258,146.07229753233,57.28
0.5258,146.07229753233,57.281
0.5258,146.07229753233,57.282
0.5258,146.07229753233,57.283
0.5258,146.072297532329,57.284
0.5258,146.072297532329,57.285
0.5258,146.072297532329,57.286
0.5258,146.072297532329,57.287
0.5258,146.072297532329,57.288
0.5258,146.072297532329,57.289
0.5258,146.072297532329,57.29
0.5258,146.072297532329,57.291
0.5258,146.072297532329,57.292
0.5258,146.072297532329,57.293
0.5258,146.072297532329,57.294
0.5258,146.072297532329,57.295
0.5258,146.072297532328,57.296
0.5258,146.072297532328,57.297
0.5258,146.072297532328,57.298
0.5258,146.072297532328,57.299
0.5258,146.072297532328,57.3
0.5258,146.072297532328,57.301
0.5258,146.072297532328,57.302
0.5258,146.072297532328,57.303
0.5258,146.072297532328,57.304
0.5258,146.072297532328,57.305
0.5258,146.072297532328,57.306
0.5258,146.072297532328,57.307
0.5258,146.072297532327,57.308
0.5258,146.072297532327,57.309
0.5258,146.072297532327,57.31
0.5258,146.072297532327,57.311
0.5258,146.072297532327,57.312
0.5258,146.072297532327,57.313
0.5258,146.072297532327,57.314
0.5258,146.072297532327,57.315
0.5258,146.072297532327,57.316
0.5258,146.072297532327,57.317
0.5258,146.072297532327,57.318
0.5258,146.072297532327,57.319
0.5258,146.072297532326,57.32
0.5258,146.072297532326,57.321
0.5258,146.072297532326,57.322
0.5258,146.072297532326,57.323
0.5258,146.072297532326,57.324
0.5258,146.072297532326,57.325
0.5258,146.072297532326,57.326
0.5258,146.072297532326,57.327
0.5258,146.072297532326,57.328
0.5258,146.072297532326,57.329
0.5258,146.072297532326,57.33
0.5258,146.072297532325,57.331
0.5258,146.072297532325,57.332
0.5258,146.072297532325,57.333
0.5258,146.072297532325,57.334
0.5258,146.072297532325,57.335
0.5258,146.072297532325,57.336
0.5258,146.072297532325,57.337
0.5258,146.072297532325,57.338
0.5258,146.072297532325,57.339
0.5258,146.072297532325,57.34
0.5258,146.072297532325,57.341
0.5258,146.072297532325,57.342
0.5258,146.072297532324,57.343
0.5258,146.072297532324,57.344
0.5258,146.072297532324,57.345
0.5258,146.072297532324,57.346
0.5258,146.072297532324,57.347
0.5258,146.072297532324,57.348
0.5258,146.072297532324,57.349
0.5258,146.072297532324,57.35
0.5258,146.072297532324,57.351
0.5258,146.072297532324,57.352
0.5258,146.072297532324,57.353
0.5258,146.072297532324,57.354
0.5258,146.072297532323,57.355
0.5258,146.072297532323,57.356
0.5258,146.072297532323,57.357
0.5258,146.072297532323,57.358
0.5258,146.072297532323,57.359
0.5258,146.072297532323,57.36
0.5258,146.072297532323,57.361
0.5258,146.072297532323,57.362
0.5258,146.072297532323,57.363
0.5258,146.072297532323,57.364
0.5258,146.072297532323,57.365
0.5258,146.072297532322,57.366
0.5258,146.072297532322,57.367
0.5258,146.072297532322,57.368
0.5258,146.072297532322,57.369
0.5258,146.072297532322,57.37
0.5258,146.072297532322,57.371
0.5258,146.072297532322,57.372
0.5258,146.072297532322,57.373
0.5258,146.072297532322,57.374
0.5258,146.072297532322,57.375
0.5258,146.072297532322,57.376
0.5258,146.072297532322,57.377
0.5258,146.072297532321,57.378
0.5258,146.072297532321,57.379
0.5258,146.072297532321,57.38
0.5258,146.072297532321,57.381
0.5258,146.072297532321,57.382
0.5258,146.072297532321,57.383
0.5258,146.072297532321,57.384
0.5258,146.072297532321,57.385
0.5258,146.072297532321,57.386
0.5258,146.072297532321,57.387
0.5258,146.072297532321,57.388
0.5258,146.072297532321,57.389
0.5258,146.07229753232,57.39
0.5258,146.07229753232,57.391
0.5258,146.07229753232,57.392
0.5258,146.07229753232,57.393
0.5258,146.07229753232,57.394
0.5258,146.07229753232,57.395
0.5258,146.07229753232,57.396
0.5258,146.07229753232,57.397
0.5258,146.07229753232,57.398
0.5258,146.07229753232,57.399
0.5258,146.07229753232,57.4
0.5258,146.07229753232,57.401
0.5258,146.07229753232,57.402
0.5258,146.07229753232,57.403
0.5258,146.07229753232,57.404
0.5258,146.07229753232,57.405
0.5258,146.07229753232,57.406
0.5258,146.07229753232,57.407
0.5258,146.072297532319,57.408
0.5258,146.072297532319,57.409
0.5258,146.072297532319,57.41
0.5258,146.072297532319,57.411
0.5258,146.072297532319,57.412
0.5258,146.072297532319,57.413
0.5258,146.072297532319,57.414
0.5258,146.072297532319,57.415
0.5258,146.072297532319,57.416
0.5258,146.072297532319,57.417
0.5258,146.072297532319,57.418
0.5258,146.072297532319,57.419
0.5258,146.072297532319,57.42
0.5258,146.072297532319,57.421
0.5258,146.072297532319,57.422
0.5258,146.072297532319,57.423
0.5258,146.072297532319,57.424
0.5258,146.072297532318,57.425
0.5258,146.072297532318,57.426
0.5258,146.072297532318,57.427
0.5258,146.072297532318,57.428
0.5258,146.072297532318,57.429
0.5258,146.072297532318,57.43
0.5258,146.072297532318,57.431
0.5258,146.072297532318,57.432
0.5258,146.072297532318,57.433
0.5258,146.072297532318,57.434
0.5258,146.072297532318,57.435
0.5258,146.072297532318,57.436
0.5258,146.072297532318,57.437
0.5258,146.072297532318,57.438
0.5258,146.072297532318,57.439
0.5258,146.072297532318,57.44
0.5258,146.072297532318,57.441
0.5258,146.072297532318,57.442
0.5258,146.072297532317,57.443
0.5258,146.072297532317,57.444
0.5258,146.072297532317,57.445
0.5258,146.072297532317,57.446
0.5258,146.072297532317,57.447
0.5258,146.072297532317,57.448
0.5258,146.072297532317,57.449
0.5258,146.072297532317,57.45
0.5258,146.072297532317,57.451
0.5258,146.072297532317,57.452
0.5258,146.072297532317,57.453
0.5258,146.072297532317,57.454
0.5258,146.072297532317,57.455
0.5258,146.072297532317,57.456
0.5258,146.072297532317,57.457
0.5258,146.072297532317,57.458
0.5258,146.072297532317,57.459
0.5258,146.072297532316,57.46
0.5258,146.072297532316,57.461
0.5258,146.072297532316,57.462
0.5258,146.072297532316,57.463
0.5258,146.072297532316,57.464
0.5258,146.072297532316,57.465
0.5258,146.072297532316,57.466
0.5258,146.072297532316,57.467
0.5258,146.072297532316,57.468
0.5258,146.072297532316,57.469
0.5258,146.072297532316,57.47
0.5258,146.072297532316,57.471
0.5258,146.072297532316,57.472
0.5258,146.072297532316,57.473
0.5258,146.072297532316,57.474
0.5258,146.072297532316,57.475
0.5258,146.072297532316,57.476
0.5258,146.072297532316,57.477
0.5258,146.072297532315,57.478
0.5258,146.072297532315,57.479
0.5258,146.072297532315,57.48
0.5258,146.072297532315,57.481
0.5258,146.072297532315,57.482
0.5258,146.072297532315,57.483
0.5258,146.072297532315,57.484
0.5258,146.072297532315,57.485
0.5258,146.072297532315,57.486
0.5258,146.072297532315,57.487
0.5258,146.072297532315,57.488
0.5258,146.072297532315,57.489
0.5258,146.072297532315,57.49
0.5258,146.072297532315,57.491
0.5258,146.072297532315,57.492
0.5258,146.072297532315,57.493
0.5258,146.072297532315,57.494
0.5258,146.072297532315,57.495
0.5258,146.072297532314,57.496
0.5258,146.072297532314,57.497
0.5258,146.072297532314,57.498
0.5258,146.072297532314,57.499
0.5258,146.072297532314,57.5
0.5258,146.072297532314,57.501
0.5258,146.072297532314,57.502
0.5258,146.072297532314,57.503
0.5258,146.072297532314,57.504
0.5258,146.072297532314,57.505
0.5258,146.072297532314,57.506
0.5258,146.072297532314,57.507
0.5258,146.072297532314,57.508
0.5258,146.072297532314,57.509
0.5258,146.072297532314,57.51
0.5258,146.072297532314,57.511
0.5258,146.072297532314,57.512
0.5258,146.072297532313,57.513
0.5258,146.072297532313,57.514
0.5258,146.072297532313,57.515
0.5258,146.072297532313,57.516
0.5258,146.072297532313,57.517
0.5258,146.072297532313,57.518
0.5258,146.072297532313,57.519
0.5258,146.072297532313,57.52
0.5258,146.072297532313,57.521
0.5258,146.072297532313,57.522
0.5258,146.072297532313,57.523
0.5258,146.072297532313,57.524
0.5258,146.072297532313,57.525
0.5258,146.072297532313,57.526
0.5258,146.072297532313,57.527
0.5258,146.072297532313,57.528
0.5258,146.072297532313,57.529
0.5258,146.072297532313,57.53
0.5258,146.072297532312,57.531
0.5258,146.072297532312,57.532
0.5258,146.072297532312,57.533
0.5258,146.072297532312,57.534
0.5258,146.072297532312,57.535
0.5258,146.072297532312,57.536
0.5258,146.072297532312,57.537
0.5258,146.072297532312,57.538
0.5258,146.072297532312,57.539
0.5258,146.072297532312,57.54
0.5258,146.072297532312,57.541
0.5258,146.072297532312,57.542
0.5258,146.072297532312,57.543
0.5258,146.072297532312,57.544
0.5258,146.072297532312,57.545
0.5258,146.072297532312,57.546
0.5258,146.072297532312,57.547
0.5258,146.072297532311,57.548
0.5258,146.072297532311,57.549
0.5258,146.072297532311,57.55
0.5258,146.072297532311,57.551
0.5258,146.072297532311,57.552
0.5258,146.072297532311,57.553
0.5258,146.072297532311,57.554
0.5258,146.072297532311,57.555
0.5258,146.072297532311,57.556
0.5258,146.072297532311,57.557
0.5258,146.072297532311,57.558
0.5258,146.072297532311,57.559
0.5258,146.072297532311,57.56
0.5258,146.072297532311,57.561
0.5258,146.072297532311,57.562
0.5258,146.072297532311,57.563
0.5258,146.072297532311,57.564
0.5258,146.072297532311,57.565
0.5258,146.07229753231,57.566
0.5258,146.07229753231,57.567
0.5258,146.07229753231,57.568
0.5258,146.07229753231,57.569
0.5258,146.07229753231,57.57
0.5258,146.07229753231,57.571
0.5258,146.07229753231,57.572
0.5258,146.07229753231,57.573
0.5258,146.07229753231,57.574
0.5258,146.07229753231,57.575
0.5258,146.07229753231,57.576
0.5258,146.07229753231,57.577
0.5258,146.07229753231,57.578
0.5258,146.07229753231,57.579
0.5258,146.07229753231,57.58
0.5258,146.07229753231,57.581
0.5258,146.07229753231,57.582
0.5258,146.07229753231,57.583
0.5258,146.072297532309,57.584
0.5258,146.072297532309,57.585
0.5258,146.072297532309,57.586
0.5258,146.072297532309,57.587
0.5258,146.072297532309,57.588
0.5258,146.072297532309,57.589
0.5258,146.072297532309,57.59
0.5258,146.072297532309,57.591
0.5258,146.072297532309,57.592
0.5258,146.072297532309,57.593
0.5258,146.072297532309,57.594
0.5258,146.072297532309,57.595
0.5258,146.072297532309,57.596
0.5258,146.072297532309,57.597
0.5258,146.072297532309,57.598
0.5258,146.072297532309,57.599
0.5258,146.072297532309,57.6
0.5258,146.072297532308,57.601
0.5258,146.072297532308,57.602
0.5258,146.072297532308,57.603
0.5258,146.072297532308,57.604
0.5258,146.072297532308,57.605
0.5258,146.072297532308,57.606
0.5258,146.072297532308,57.607
0.5258,146.072297532308,57.608
0.5258,146.072297532308,57.609
0.5258,146.072297532308,57.61
0.5258,146.072297532308,57.611
0.5258,146.072297532308,57.612
0.5258,146.072297532308,57.613
0.5258,146.072297532308,57.614
0.5258,146.072297532308,57.615
0.5258,146.072297532308,57.616
0.5258,146.072297532308,57.617
0.5258,146.072297532308,57.618
0.5258,146.072297532307,57.619
0.5258,146.072297532307,57.62
0.5258,146.072297532307,57.621
0.5258,146.072297532307,57.622
0.5258,146.072297532307,57.623
0.5258,146.072297532307,57.624
0.5258,146.072297532307,57.625
0.5258,146.072297532307,57.626
0.5258,146.072297532307,57.627
0.5258,146.072297532307,57.628
0.5258,146.072297532307,57.629
0.5258,146.072297532307,57.63
0.5258,146.072297532307,57.631
0.5258,146.072297532307,57.632
0.5258,146.072297532307,57.633
0.5258,146.072297532307,57.634
0.5258,146.072297532307,57.635
0.5258,146.072297532306,57.636
0.5258,146.072297532306,57.637
0.5258,146.072297532306,57.638
0.5258,146.072297532306,57.639
0.5258,146.072297532306,57.64
0.5258,146.072297532306,57.641
0.5258,146.072297532306,57.642
0.5258,146.072297532306,57.643
0.5258,146.072297532306,57.644
0.5258,146.072297532306,57.645
0.5258,146.072297532306,57.646
0.5258,146.072297532306,57.647
0.5258,146.072297532306,57.648
0.5258,146.072297532306,57.649
0.5258,146.072297532306,57.65
0.5258,146.072297532306,57.651
0.5258,146.072297532306,57.652
0.5258,146.072297532306,57.653
0.5258,146.072297532305,57.654
0.5258,146.072297532305,57.655
0.5258,146.072297532305,57.656
0.5258,146.072297532305,57.657
0.5258,146.072297532305,57.658
0.5258,146.072297532305,57.659
0.5258,146.072297532305,57.66
0.5258,146.072297532305,57.661
0.5258,146.072297532305,57.662
0.5258,146.072297532305,57.663
0.5258,146.072297532305,57.664
0.5258,146.072297532305,57.665
0.5258,146.072297532305,57.666
0.5258,146.072297532305,57.667
0.5258,146.072297532305,57.668
0.5258,146.072297532305,57.669
0.5258,146.072297532305,57.67
0.5258,146.072297532305,57.671
0.5258,146.072297532304,57.672
0.5258,146.072297532304,57.673
0.5258,146.072297532304,57.674
0.5258,146.072297532304,57.675
0.5258,146.072297532304,57.676
0.5258,146.072297532304,57.677
0.5258,146.072297532304,57.678
0.5258,146.072297532304,57.679
0.5258,146.072297532304,57.68
0.5258,146.072297532304,57.681
0.5258,146.072297532304,57.682
0.5258,146.072297532304,57.683
0.5258,146.072297532304,57.684
0.5258,146.072297532304,57.685
0.5258,146.072297532304,57.686
0.5258,146.072297532304,57.687
0.5258,146.072297532304,57.688
0.5258,146.072297532303,57.689
0.5258,146.072297532303,57.69
0.5258,146.072297532303,57.691
0.5258,146.072297532303,57.692
0.5258,146.072297532303,57.693
0.5258,146.072297532303,57.694
0.5258,146.072297532303,57.695
0.5258,146.072297532303,57.696
0.5258,146.072297532303,57.697
0.5258,146.072297532303,57.698
0.5258,146.072297532303,57.699
0.5258,146.072297532303,57.7
0.5258,146.072297532303,57.701
0.5258,146.072297532303,57.702
0.5258,146.072297532303,57.703
0.5258,146.072297532303,57.704
0.5258,146.072297532303,57.705
0.5258,146.072297532303,57.706
0.5258,146.072297532302,57.707
0.5258,146.072297532302,57.708
0.5258,146.072297532302,57.709
0.5258,146.072297532302,57.71
0.5258,146.072297532302,57.711
0.5258,146.072297532302,57.712
0.5258,146.072297532302,57.713
0.5258,146.072297532302,57.714
0.5258,146.072297532302,57.715
0.5258,146.072297532302,57.716
0.5258,146.072297532302,57.717
0.5258,146.072297532302,57.718
0.5258,146.072297532302,57.719
0.5258,146.072297532302,57.72
0.5258,146.072297532302,57.721
0.5258,146.072297532302,57.722
0.5258,146.072297532302,57.723
0.5258,146.072297532301,57.724
0.5258,146.072297532301,57.725
0.5258,146.072297532301,57.726
0.5258,146.072297532301,57.727
0.5258,146.072297532301,57.728
0.5258,146.072297532301,57.729
0.5258,146.072297532301,57.73
0.5258,146.072297532301,57.731
0.5258,146.072297532301,57.732
0.5258,146.072297532301,57.733
0.5258,146.072297532301,57.734
0.5258,146.072297532301,57.735
0.5258,146.072297532301,57.736
0.5258,146.072297532301,57.737
0.5258,146.072297532301,57.738
0.5258,146.072297532301,57.739
0.5258,146.072297532301,57.74
0.5258,146.072297532301,57.741
0.5258,146.0722975323,57.742
0.5258,146.0722975323,57.743
0.5258,146.0722975323,57.744
0.5258,146.0722975323,57.745
0.5258,146.0722975323,57.746
0.5258,146.0722975323,57.747
0.5258,146.0722975323,57.748
0.5258,146.0722975323,57.749
0.5258,146.0722975323,57.75
0.5258,146.0722975323,57.751
0.5258,146.0722975323,57.752
0.5258,146.0722975323,57.753
0.5258,146.0722975323,57.754
0.5258,146.0722975323,57.755
0.5258,146.0722975323,57.756
0.5258,146.0722975323,57.757
0.5258,146.0722975323,57.758
0.5258,146.0722975323,57.759
0.5258,146.072297532299,57.76
0.5258,146.072297532299,57.761
0.5258,146.072297532299,57.762
0.5258,146.072297532299,57.763
0.5258,146.072297532299,57.764
0.5258,146.072297532299,57.765
0.5258,146.072297532299,57.766
0.5258,146.072297532299,57.767
0.5258,146.072297532299,57.768
0.5258,146.072297532299,57.769
0.5258,146.072297532299,57.77
0.5258,146.072297532299,57.771
0.5258,146.072297532299,57.772
0.5258,146.072297532299,57.773
0.5258,146.072297532299,57.774
0.5258,146.072297532299,57.775
0.5258,146.072297532299,57.776
0.5258,146.072297532298,57.777
0.5258,146.072297532298,57.778
0.5258,146.072297532298,57.779
0.5258,146.072297532298,57.78
0.5258,146.072297532298,57.781
0.5258,146.072297532298,57.782
0.5258,146.072297532298,57.783
0.5258,146.072297532298,57.784
0.5258,146.072297532298,57.785
0.5258,146.072297532298,57.786
0.5258,146.072297532298,57.787
0.5258,146.072297532298,57.788
0.5258,146.072297532298,57.789
0.5258,146.072297532298,57.79
0.5258,146.072297532298,57.791
0.5258,146.072297532298,57.792
0.5258,146.072297532298,57.793
0.5258,146.072297532298,57.794
0.5258,146.072297532297,57.795
0.5258,146.072297532297,57.796
0.5258,146.072297532297,57.797
0.5258,146.072297532297,57.798
0.5258,146.072297532297,57.799
0.5258,146.072297532297,57.8
0.5258,146.072297532297,57.801
0.5258,146.072297532297,57.802
0.5258,146.072297532297,57.803
0.5258,146.072297532297,57.804
0.5258,146.072297532297,57.805
0.5258,146.072297532297,57.806
0.5258,146.072297532297,57.807
0.5258,146.072297532297,57.808
0.5258,146.072297532297,57.809
0.5258,146.072297532297,57.81
0.5258,146.072297532297,57.811
0.5258,146.072297532296,57.812
0.5258,146.072297532296,57.813
0.5258,146.072297532296,57.814
0.5258,146.072297532296,57.815
0.5258,146.072297532296,57.816
0.5258,146.072297532296,57.817
0.5258,146.072297532296,57.818
0.5258,146.072297532296,57.819
0.5258,146.072297532296,57.82
0.5258,146.072297532296,57.821
0.5258,146.072297532296,57.822
0.5258,146.072297532296,57.823
0.5258,146.072297532296,57.824
0.5258,146.072297532296,57.825
0.5258,146.072297532296,57.826
0.5258,146.072297532296,57.827
0.5258,146.072297532296,57.828
0.5258,146.072297532296,57.829
0.5258,146.072297532295,57.83
0.5258,146.072297532295,57.831
0.5258,146.072297532295,57.832
0.5258,146.072297532295,57.833
0.5258,146.072297532295,57.834
0.5258,146.072297532295,57.835
0.5258,146.072297532295,57.836
0.5258,146.072297532295,57.837
0.5258,146.072297532295,57.838
0.5258,146.072297532295,57.839
0.5258,146.072297532295,57.84
0.5258,146.072297532295,57.841
0.5258,146.072297532295,57.842
0.5258,146.072297532295,57.843
0.5258,146.072297532295,57.844
0.5258,146.072297532295,57.845
0.5258,146.072297532295,57.846
0.5258,146.072297532294,57.847
0.5258,146.072297532294,57.848
0.5258,146.072297532294,57.849
0.5258,146.072297532294,57.85
0.5258,146.072297532294,57.851
0.5258,146.072297532294,57.852
0.5258,146.072297532294,57.853
0.5258,146.072297532294,57.854
0.5258,146.072297532294,57.855
0.5258,146.072297532294,57.856
0.5258,146.072297532294,57.857
0.5258,146.072297532294,57.858
0.5258,146.072297532294,57.859
0.5258,146.072297532294,57.86
0.5258,146.072297532294,57.861
0.5258,146.072297532294,57.862
0.5258,146.072297532294,57.863
0.5258,146.072297532294,57.864
0.5258,146.072297532293,57.865
0.5258,146.072297532293,57.866
0.5258,146.072297532293,57.867
0.5258,146.072297532293,57.868
0.5258,146.072297532293,57.869
0.5258,146.072297532293,57.87
0.5258,146.072297532293,57.871
0.5258,146.072297532293,57.872
0.5258,146.072297532293,57.873
0.5258,146.072297532293,57.874
0.5258,146.072297532293,57.875
0.5258,146.072297532293,57.876
0.5258,146.072297532293,57.877
0.5258,146.072297532293,57.878
0.5258,146.072297532293,57.879
0.5258,146.072297532293,57.88
0.5258,146.072297532293,57.881
0.5258,146.072297532293,57.882
0.5258,146.072297532292,57.883
0.5258,146.072297532292,57.884
0.5258,146.072297532292,57.885
0.5258,146.072297532292,57.886
0.5258,146.072297532292,57.887
0.5258,146.072297532292,57.888
0.5258,146.072297532292,57.889
0.5258,146.072297532292,57.89
0.5258,146.072297532292,57.891
0.5258,146.072297532292,57.892
0.5258,146.072297532292,57.893
0.5258,146.072297532292,57.894
0.5258,146.072297532292,57.895
0.5258,146.072297532292,57.896
0.5258,146.072297532292,57.897
0.5258,146.072297532292,57.898
0.5258,146.072297532292,57.899
0.5258,146.072297532291,57.9
0.5258,146.072297532291,57.901
0.5258,146.072297532291,57.902
0.5258,146.072297532291,57.903
0.5258,146.072297532291,57.904
0.5258,146.072297532291,57.905
0.5258,146.072297532291,57.906
0.5258,146.072297532291,57.907
0.5258,146.072297532291,57.908
0.5258,146.072297532291,57.909
0.5258,146.072297532291,57.91
0.5258,146.072297532291,57.911
0.5258,146.072297532291,57.912
0.5258,146.072297532291,57.913
0.5258,146.072297532291,57.914
0.5258,146.072297532291,57.915
0.5258,146.072297532291,57.916
0.5258,146.072297532291,57.917
0.5258,146.07229753229,57.918
0.5258,146.07229753229,57.919
0.5258,146.07229753229,57.92
0.5258,146.07229753229,57.921
0.5258,146.07229753229,57.922
0.5258,146.07229753229,57.923
0.5258,146.07229753229,57.924
0.5258,146.07229753229,57.925
0.5258,146.07229753229,57.926
0.5258,146.07229753229,57.927
0.5258,146.07229753229,57.928
0.5258,146.07229753229,57.929
0.5258,146.07229753229,57.93
0.5258,146.07229753229,57.931
0.5258,146.07229753229,57.932
0.5258,146.07229753229,57.933
0.5258,146.07229753229,57.934
0.5258,146.072297532289,57.935
0.5258,146.072297532289,57.936
0.5258,146.072297532289,57.937
0.5258,146.072297532289,57.938
0.5258,146.072297532289,57.939
0.5258,146.072297532289,57.94
0.5258,146.072297532289,57.941
0.5258,146.072297532289,57.942
0.5258,146.072297532289,57.943
0.5258,146.072297532289,57.944
0.5258,146.072297532289,57.945
0.5258,146.072297532289,57.946
0.5258,146.072297532289,57.947
0.5258,146.072297532289,57.948
0.5258,146.072297532289,57.949
0.5258,146.072297532289,57.95
0.5258,146.072297532289,57.951
0.5258,146.072297532289,57.952
0.5258,146.072297532288,57.953
0.5258,146.072297532288,57.954
0.5258,146.072297532288,57.955
0.5258,146.072297532288,57.956
0.5258,146.072297532288,57.957
0.5258,146.072297532288,57.958
0.5258,146.072297532288,57.959
0.5258,146.072297532288,57.96
0.5258,146.072297532288,57.961
0.5258,146.072297532288,57.962
0.5258,146.072297532288,57.963
0.5258,146.072297532288,57.964
0.5258,146.072297532288,57.965
0.5258,146.072297532288,57.966
0.5258,146.072297532288,57.967
0.5258,146.072297532288,57.968
0.5258,146.072297532288,57.969
0.5258,146.072297532288,57.97
0.5258,146.072297532287,57.971
0.5258,146.072297532287,57.972
0.5258,146.072297532287,57.973
0.5258,146.072297532287,57.974
0.5258,146.072297532287,57.975
0.5258,146.072297532287,57.976
0.5258,146.072297532287,57.977
0.5258,146.072297532287,57.978
0.5258,146.072297532287,57.979
0.5258,146.072297532287,57.98
0.5258,146.072297532287,57.981
0.5258,146.072297532287,57.982
0.5258,146.072297532287,57.983
0.5258,146.072297532287,57.984
0.5258,146.072297532287,57.985
0.5258,146.072297532287,57.986
0.5258,146.072297532287,57.987
0.5258,146.072297532286,57.988
0.5258,146.072297532286,57.989
0.5258,146.072297532286,57.99
0.5258,146.072297532286,57.991
0.5258,146.072297532286,57.992
0.5258,146.072297532286,57.993
0.5258,146.072297532286,57.994
0.5258,146.072297532286,57.995
0.5258,146.072297532286,57.996
0.5258,146.072297532286,57.997
0.5258,146.072297532286,57.998
0.5258,146.072297532286,57.999
0.5258,146.072297532286,58
0.5258,146.072297532286,58.001
0.5258,146.072297532286,58.002
0.5258,146.072297532286,58.003
0.5258,146.072297532286,58.004
0.5258,146.072297532286,58.005
0.5258,146.072297532285,58.006
0.5258,146.072297532285,58.007
0.5258,146.072297532285,58.008
0.5258,146.072297532285,58.009
0.5258,146.072297532285,58.01
0.5258,146.072297532285,58.011
0.5258,146.072297532285,58.012
0.5258,146.072297532285,58.013
0.5258,146.072297532285,58.014
0.5258,146.072297532285,58.015
0.5258,146.072297532285,58.016
0.5258,146.072297532285,58.017
0.5258,146.072297532285,58.018
0.5258,146.072297532285,58.019
0.5258,146.072297532285,58.02
0.5258,146.072297532285,58.021
0.5258,146.072297532285,58.022
0.5258,146.072297532284,58.023
0.5258,146.072297532284,58.024
0.5258,146.072297532284,58.025
0.5258,146.072297532284,58.026
0.5258,146.072297532284,58.027
0.5258,146.072297532284,58.028
0.5258,146.072297532284,58.029
0.5258,146.072297532284,58.03
0.5258,146.072297532284,58.031
0.5258,146.072297532284,58.032
0.5258,146.072297532284,58.033
0.5258,146.072297532284,58.034
0.5258,146.072297532284,58.035
0.5258,146.072297532284,58.036
0.5258,146.072297532284,58.037
0.5258,146.072297532284,58.038
0.5258,146.072297532284,58.039
0.5258,146.072297532284,58.04
0.5258,146.072297532283,58.041
0.5258,146.072297532283,58.042
0.5258,146.072297532283,58.043
0.5258,146.072297532283,58.044
0.5258,146.072297532283,58.045
0.5258,146.072297532283,58.046
0.5258,146.072297532283,58.047
0.5258,146.072297532283,58.048
0.5258,146.072297532283,58.049
0.5258,146.072297532283,58.05
0.5258,146.072297532283,58.051
0.5258,146.072297532283,58.052
0.5258,146.072297532283,58.053
0.5258,146.072297532283,58.054
0.5258,146.072297532283,58.055
0.5258,146.072297532283,58.056
0.5258,146.072297532283,58.057
0.5258,146.072297532283,58.058
0.5258,146.072297532282,58.059
0.5258,146.072297532282,58.06
0.5258,146.072297532282,58.061
0.5258,146.072297532282,58.062
0.5258,146.072297532282,58.063
0.5258,146.072297532282,58.064
0.5258,146.072297532282,58.065
0.5258,146.072297532282,58.066
0.5258,146.072297532282,58.067
0.5258,146.072297532282,58.068
0.5258,146.072297532282,58.069
0.5258,146.072297532282,58.07
0.5258,146.072297532282,58.071
0.5258,146.072297532282,58.072
0.5258,146.072297532282,58.073
0.5258,146.072297532282,58.074
0.5258,146.072297532282,58.075
0.5258,146.072297532281,58.076
0.5258,146.072297532281,58.077
0.5258,146.072297532281,58.078
0.5258,146.072297532281,58.079
0.5258,146.072297532281,58.08
0.5258,146.072297532281,58.081
0.5258,146.072297532281,58.082
0.5258,146.072297532281,58.083
0.5258,146.072297532281,58.084
0.5258,146.072297532281,58.085
0.5258,146.072297532281,58.086
