Input,Output,Time
0.4302,154.272897653519,27.38
0.4302,154.272898196251,27.39
0.4302,154.272898736533,27.4
0.4302,154.272899274392,27.41
0.4302,154.272899809823,27.42
0.4302,154.272900342854,27.43
0.4302,154.272900873478,27.44
0.4302,154.272901401722,27.45
0.4302,154.272901927582,27.46
0.4302,154.272902451084,27.47
0.4302,154.272902972222,27.48
0.4302,154.272903491024,27.49
0.4302,154.272904007484,27.5
0.4302,154.272904521628,27.51
0.4302,154.27290503345,27.52
0.4302,154.272905542978,27.53
0.4302,154.272906050205,27.54
0.4302,154.272906555158,27.55
0.4302,154.272907057832,27.56
0.4302,154.272907558251,27.57
0.4302,154.272908056411,27.58
0.4302,154.272908552338,27.59
0.4302,154.272909046026,27.6
0.4302,154.2729095375,27.61
0.4302,154.272910026755,27.62
0.4302,154.272910513816,27.63
0.4302,154.272910998679,27.64
0.4302,154.272911481367,27.65
0.4302,154.272911961876,27.66
0.4302,154.272912440231,27.67
0.4302,154.272912916426,27.68
0.4302,154.272913390486,27.69
0.4302,154.272913862406,27.7
0.4302,154.27291433221,27.71
0.4302,154.272914799893,27.72
0.4302,154.272915265478,27.73
0.4302,154.272915728962,27.74
0.4302,154.272916190367,27.75
0.4302,154.27291664969,27.76
0.4302,154.272917106953,27.77
0.4302,154.272917562152,27.78
0.4302,154.272918015309,27.79
0.4302,154.272918466421,27.8
0.4302,154.27291891551,27.81
0.4302,154.272919362571,27.82
0.4302,154.272919807628,27.83
0.4302,154.272920250676,27.84
0.4302,154.272920691737,27.85
0.4302,154.272921130807,27.86
0.4302,154.272921567908,27.87
0.4302,154.272922003036,27.88
0.4302,154.272922436213,27.89
0.4302,154.272922867434,27.9
0.4302,154.272923296721,27.91
0.4302,154.272923724071,27.92
0.4302,154.272924149504,27.93
0.4302,154.272924573017,27.94
0.4302,154.27292499463,27.95
0.4302,154.27292541434,27.96
0.4302,154.272925832169,27.97
0.4302,154.272926248111,27.98
0.4302,154.272926662188,27.99
0.4302,154.272927074395,28
0.4302,154.272927484754,28.01
0.4302,154.272927893261,28.02
0.4302,154.272928299936,28.03
0.4302,154.272928704775,28.04
0.4302,154.272929107799,28.05
0.4302,154.272929509003,28.06
0.4302,154.272929908408,28.07
0.4302,154.27293030601,28.08
0.4302,154.272930701829,28.09
0.4302,154.272931095862,28.1
0.4302,154.272931488127,28.11
0.4302,154.272931878622,28.12
0.4302,154.272932267365,28.13
0.4302,154.272932654354,28.14
0.4302,154.272933039607,28.15
0.4302,154.272933423122,28.16
0.4302,154.272933804916,28.17
0.4302,154.272934184987,28.18
0.4302,154.272934563354,28.19
0.4302,154.272934940012,28.2
0.4302,154.272935314982,28.21
0.4302,154.272935688259,28.22
0.4302,154.272936059862,28.23
0.4302,154.272936429787,28.24
0.4302,154.272936798054,28.25
0.4302,154.272937164658,28.26
0.4302,154.272937529618,28.27
0.4302,154.272937892931,28.28
0.4302,154.272938254614,28.29
0.4302,154.272938614665,28.3
0.4302,154.272938973101,28.31
0.4302,154.272939329919,28.32
0.4302,154.272939685137,28.33
0.4302,154.272940038752,28.34
0.4302,154.272940390781,28.35
0.4302,154.27294074122,28.36
0.4302,154.272941090089,28.37
0.4302,154.272941437382,28.38
0.4302,154.272941783118,28.39
0.4302,154.272942127293,28.4
0.4302,154.272942469925,28.41
0.4302,154.27294281101,28.42
0.4302,154.272943150566,28.43
0.4302,154.272943488589,28.44
0.4302,154.272943825096,28.45
0.4302,154.272944160084,28.46
0.4302,154.27294449357,28.47
0.4302,154.27294482555,28.48
0.4302,154.272945156042,28.49
0.4302,154.272945485041,28.5
0.4302,154.272945812566,28.51
0.4302,154.272946138612,28.52
0.4302,154.272946463196,28.53
0.4302,154.272946786314,28.54
0.4302,154.272947107984,28.55
0.4302,154.272947428201,28.56
0.4302,154.272947746983,28.57
0.4302,154.272948064326,28.58
0.4302,154.272948380245,28.59
0.4302,154.272948694738,28.6
0.4302,154.272949007822,28.61
0.4302,154.272949319491,28.62
0.4302,154.272949629763,28.63
0.4302,154.272949938635,28.64
0.4302,154.272950246121,28.65
0.4302,154.27295055222,28.66
0.4302,154.272950856946,28.67
0.4302,154.272951160296,28.68
0.4302,154.272951462286,28.69
0.4302,154.272951762912,28.7
0.4302,154.272952062191,28.71
0.4302,154.272952360118,28.72
0.4302,154.27295265671,28.73
0.4302,154.272952951962,28.74
0.4302,154.272953245891,28.75
0.4302,154.272953538493,28.76
0.4302,154.272953829782,28.77
0.4302,154.272954119757,28.78
0.4302,154.272954408432,28.79
0.4302,154.272954695803,28.8
0.4302,154.272954981886,28.81
0.4302,154.272955266677,28.82
0.4302,154.272955550191,28.83
0.4302,154.272955832425,28.84
0.4302,154.272956113394,28.85
0.4302,154.272956393094,28.86
0.4302,154.27295667154,28.87
0.4302,154.272956948729,28.88
0.4302,154.272957224675,28.89
0.4302,154.272957499375,28.9
0.4302,154.272957772844,28.91
0.4302,154.272958045078,28.92
0.4302,154.272958316091,28.93
0.4302,154.272958585881,28.94
0.4302,154.272958854461,28.95
0.4302,154.272959121829,28.96
0.4302,154.272959387998,28.97
0.4302,154.272959652965,28.98
0.4302,154.272959916744,28.99
0.4302,154.272960179332,29
0.4302,154.272960440742,29.01
0.4302,154.272960700973,29.02
0.4302,154.272960960037,29.03
0.4302,154.272961217931,29.04
0.4302,154.272961474669,29.05
0.4302,154.272961730247,29.06
0.4302,154.27296198468,29.07
0.4302,154.272962237964,29.08
0.4302,154.272962490112,29.09
0.4302,154.272962741122,29.1
0.4302,154.272962991007,29.11
0.4302,154.272963239763,29.12
0.4302,154.272963487404,29.13
0.4302,154.272963733927,29.14
0.4302,154.272963979345,29.15
0.4302,154.272964223654,29.16
0.4302,154.272964466869,29.17
0.4302,154.272964708985,29.18
0.4302,154.272964950015,29.19
0.4302,154.272965189958,29.2
0.4302,154.272965428824,29.21
0.4302,154.272965666612,29.22
0.4302,154.272965903334,29.23
0.4302,154.272966138987,29.24
0.4302,154.272966373584,29.25
0.4302,154.272966607121,29.26
0.4302,154.272966839611,29.27
0.4302,154.272967071052,29.28
0.4302,154.272967301455,29.29
0.4302,154.272967530818,29.3
0.4302,154.272967759152,29.31
0.4302,154.272967986455,29.32
0.4302,154.27296821274,29.33
0.4302,154.272968438002,29.34
0.4302,154.272968662255,29.35
0.4302,154.272968885495,29.36
0.4302,154.272969107734,29.37
0.4302,154.27296932897,29.38
0.4302,154.272969549214,29.39
0.4302,154.272969768464,29.4
0.4302,154.27296998673,29.41
0.4302,154.272970204011,29.42
0.4302,154.272970420318,29.43
0.4302,154.272970635648,29.44
0.4302,154.272970850013,29.45
0.4302,154.27297106341,29.46
0.4302,154.27297127585,29.47
0.4302,154.272971487331,29.48
0.4302,154.272971697864,29.49
0.4302,154.272971907446,29.5
0.4302,154.272972116089,29.51
0.4302,154.27297232379,29.52
0.4302,154.272972530559,29.53
0.4302,154.272972736395,29.54
0.4302,154.272972941308,29.55
0.4302,154.272973145296,29.56
0.4302,154.272973348369,29.57
0.4302,154.272973550525,29.58
0.4302,154.272973751775,29.59
0.4302,154.272973952116,29.6
0.4302,154.272974151559,29.61
0.4302,154.272974350102,29.62
0.4302,154.272974547754,29.63
0.4302,154.272974744514,29.64
0.4302,154.272974940392,29.65
0.4302,154.272975135386,29.66
0.4302,154.272975329505,29.67
0.4302,154.272975522748,29.68
0.4302,154.272975715124,29.69
0.4302,154.272975906632,29.7
0.4302,154.272976097281,29.71
0.4302,154.272976287069,29.72
0.4302,154.272976476007,29.73
0.4302,154.272976664091,29.74
0.4302,154.272976851332,29.75
0.4302,154.272977037728,29.76
0.4302,154.272977223288,29.77
0.4302,154.27297740801,29.78
0.4302,154.272977591904,29.79
0.4302,154.272977774968,29.8
0.4302,154.272977957211,29.81
0.4302,154.272978138631,29.82
0.4302,154.272978319238,29.83
0.4302,154.272978499029,29.84
0.4302,154.272978678015,29.85
0.4302,154.272978856192,29.86
0.4302,154.27297903357,29.87
0.4302,154.272979210147,29.88
0.4302,154.272979385933,29.89
0.4302,154.272979560925,29.9
0.4302,154.272979735132,29.91
0.4302,154.272979908553,29.92
0.4302,154.272980081197,29.93
0.4302,154.272980253061,29.94
0.4302,154.272980424154,29.95
0.4302,154.272980594475,29.96
0.4302,154.272980764032,29.97
0.4302,154.272980932824,29.98
0.4302,154.272981100859,29.99
0.4302,154.272981268135,30
0.4302,154.272981434661,30.01
0.4302,154.272981600435,30.02
0.4302,154.272981765467,30.03
0.4302,154.272981929753,30.04
0.4302,154.272982093302,30.05
0.4302,154.272982256113,30.06
0.4302,154.272982418194,30.07
0.4302,154.272982579543,30.08
0.4302,154.272982740169,30.09
0.4302,154.27298290007,30.1
0.4302,154.272983059253,30.11
0.4302,154.272983217718,30.12
0.4302,154.272983375473,30.13
0.4302,154.272983532515,30.14
0.4302,154.272983688853,30.15
0.4302,154.272983844485,30.16
0.4302,154.27298399942,30.17
0.4302,154.272984153655,30.18
0.4302,154.272984307198,30.19
0.4302,154.272984460049,30.2
0.4302,154.272984612213,30.21
0.4302,154.272984763691,30.22
0.4302,154.27298491449,30.23
0.4302,154.272985064608,30.24
0.4302,154.272985214053,30.25
0.4302,154.272985362823,30.26
0.4302,154.272985510926,30.27
0.4302,154.27298565836,30.28
0.4302,154.272985805133,30.29
0.4302,154.272985951244,30.3
0.4302,154.2729860967,30.31
0.4302,154.272986241499,30.32
0.4302,154.272986385648,30.33
0.4302,154.272986529147,30.34
0.4302,154.272986672002,30.35
0.4302,154.272986814213,30.36
0.4302,154.272986955786,30.37
0.4302,154.272987096719,30.38
0.4302,154.272987237021,30.39
0.4302,154.272987376689,30.4
0.4302,154.272987515732,30.41
0.4302,154.272987654146,30.42
0.4302,154.27298779194,30.43
0.4302,154.272987929111,30.44
0.4302,154.272988065668,30.45
0.4302,154.272988201608,30.46
0.4302,154.272988336938,30.47
0.4302,154.272988471658,30.48
0.4302,154.272988605774,30.49
0.4302,154.272988739284,30.5
0.4302,154.272988872195,30.51
0.4302,154.272989004506,30.52
0.4302,154.272989136224,30.53
0.4302,154.272989267348,30.54
0.4302,154.272989397883,30.55
0.4302,154.272989527829,30.56
0.4302,154.272989657193,30.57
0.4302,154.272989785972,30.58
0.4302,154.272989914174,30.59
0.4302,154.272990041797,30.6
0.4302,154.272990168848,30.61
0.4302,154.272990295326,30.62
0.4302,154.272990421236,30.63
0.4302,154.272990546578,30.64
0.4302,154.272990671358,30.65
0.4302,154.272990795574,30.66
0.4302,154.272990919234,30.67
0.4302,154.272991042335,30.68
0.4302,154.272991164884,30.69
0.4302,154.27299128688,30.7
0.4302,154.272991408329,30.71
0.4302,154.27299152923,30.72
0.4302,154.272991649589,30.73
0.4302,154.272991769404,30.74
0.4302,154.272991888682,30.75
0.4302,154.272992007421,30.76
0.4302,154.272992125628,30.77
0.4302,154.272992243302,30.78
0.4302,154.272992360448,30.79
0.4302,154.272992477065,30.8
0.4302,154.272992593159,30.81
0.4302,154.272992708729,30.82
0.4302,154.27299282378,30.83
0.4302,154.272992938313,30.84
0.4302,154.272993052331,30.85
0.4302,154.272993165835,30.86
0.4302,154.27299327883,30.87
0.4302,154.272993391315,30.88
0.4302,154.272993503296,30.89
0.4302,154.272993614771,30.9
0.4302,154.272993725746,30.91
0.4302,154.27299383622,30.92
0.4302,154.272993946199,30.93
0.4302,154.272994055681,30.94
0.4302,154.272994164673,30.95
0.4302,154.272994273172,30.96
0.4302,154.272994381185,30.97
0.4302,154.27299448871,30.98
0.4302,154.272994595753,30.99
0.4302,154.272994702313,31
0.4302,154.272994808395,31.01
0.4302,154.272994913998,31.02
0.4302,154.272995019128,31.03
0.4302,154.272995123782,31.04
0.4302,154.272995227968,31.05
0.4302,154.272995331684,31.06
0.4302,154.272995434934,31.07
0.4302,154.272995537718,31.08
0.4302,154.272995640041,31.09
0.4302,154.272995741903,31.1
0.4302,154.272995843307,31.11
0.4302,154.272995944254,31.12
0.4302,154.272996044748,31.13
0.4302,154.272996144789,31.14
0.4302,154.27299624438,31.15
0.4302,154.272996343523,31.16
0.4302,154.27299644222,31.17
0.4302,154.272996540473,31.18
0.4302,154.272996638284,31.19
0.4302,154.272996735654,31.2
0.4302,154.272996832588,31.21
0.4302,154.272996929083,31.22
0.4302,154.272997025147,31.23
0.4302,154.272997120776,31.24
0.4302,154.272997215977,31.25
0.4302,154.272997310748,31.26
0.4302,154.272997405093,31.27
0.4302,154.272997499013,31.28
0.4302,154.272997592512,31.29
0.4302,154.272997685589,31.3
0.4302,154.272997778248,31.31
0.4302,154.27299787049,31.32
0.4302,154.272997962317,31.33
0.4302,154.27299805373,31.34
0.4302,154.272998144733,31.35
0.4302,154.272998235325,31.36
0.4302,154.272998325511,31.37
0.4302,154.27299841529,31.38
0.4302,154.272998504666,31.39
0.4302,154.272998593639,31.4
0.4302,154.272998682213,31.41
0.4302,154.272998770387,31.42
0.4302,154.272998858165,31.43
0.4302,154.272998945548,31.44
0.4302,154.272999032538,31.45
0.4302,154.272999119136,31.46
0.4302,154.272999205345,31.47
0.4302,154.272999291166,31.48
0.4302,154.272999376601,31.49
0.4302,154.272999461651,31.5
0.4302,154.272999546319,31.51
0.4302,154.272999630605,31.52
0.4302,154.272999714514,31.53
0.4302,154.272999798043,31.54
0.4302,154.272999881198,31.55
0.4302,154.272999963977,31.56
0.4302,154.273000046386,31.57
0.4302,154.273000128422,31.58
0.4302,154.27300021009,31.59
0.4302,154.27300029139,31.6
0.4302,154.273000372325,31.61
0.4302,154.273000452895,31.62
0.4302,154.273000533103,31.63
0.4302,154.27300061295,31.64
0.4302,154.273000692438,31.65
0.4302,154.273000771568,31.66
0.4302,154.273000850342,31.67
0.4302,154.273000928761,31.68
0.4302,154.273001006829,31.69
0.4302,154.273001084544,31.7
0.4302,154.27300116191,31.71
0.4302,154.273001238928,31.72
0.4302,154.273001315599,31.73
0.4302,154.273001391925,31.74
0.4302,154.273001467909,31.75
0.4302,154.273001543549,31.76
0.4302,154.273001618851,31.77
0.4302,154.273001693812,31.78
0.4302,154.273001768437,31.79
0.4302,154.273001842726,31.8
0.4302,154.273001916681,31.81
0.4302,154.273001990302,31.82
0.4302,154.273002063593,31.83
0.4302,154.273002136554,31.84
0.4302,154.273002209187,31.85
0.4302,154.273002281492,31.86
0.4302,154.273002353474,31.87
0.4302,154.27300242513,31.88
0.4302,154.273002496465,31.89
0.4302,154.273002567477,31.9
0.4302,154.273002638172,31.91
0.4302,154.273002708547,31.92
0.4302,154.273002778607,31.93
0.4302,154.27300284835,31.94
0.4302,154.273002917781,31.95
0.4302,154.273002986898,31.96
0.4302,154.273003055705,31.97
0.4302,154.273003124202,31.98
0.4302,154.273003192391,31.99
0.4302,154.273003260273,32
0.4302,154.27300332785,32.01
0.4302,154.273003395123,32.02
0.4302,154.273003462093,32.03
0.4302,154.273003528761,32.04
0.4302,154.273003595131,32.05
0.4302,154.2730036612,32.06
0.4302,154.273003726974,32.07
0.4302,154.27300379245,32.08
0.4302,154.273003857633,32.09
0.4302,154.273003922522,32.1
0.4302,154.27300398712,32.11
0.4302,154.273004051426,32.12
0.4302,154.273004115443,32.13
0.4302,154.273004179172,32.14
0.4302,154.273004242615,32.15
0.4302,154.273004305771,32.16
0.4302,154.273004368645,32.17
0.4302,154.273004431234,32.18
0.4302,154.273004493543,32.19
0.4302,154.27300455557,32.2
0.4302,154.27300461732,32.21
0.4302,154.27300467879,32.22
0.4302,154.273004739985,32.23
0.4302,154.273004800904,32.24
0.4302,154.27300486155,32.25
0.4302,154.273004921922,32.26
0.4302,154.273004982023,32.27
0.4302,154.273005041852,32.28
0.4302,154.273005101414,32.29
0.4302,154.273005160706,32.3
0.4302,154.273005219733,32.31
0.4302,154.273005278493,32.32
0.4302,154.27300533699,32.33
0.4302,154.273005395223,32.34
0.4302,154.273005453194,32.35
0.4302,154.273005510904,32.36
0.4302,154.273005568355,32.37
0.4302,154.273005625547,32.38
0.4302,154.273005682482,32.39
0.4302,154.27300573916,32.4
0.4302,154.273005795585,32.41
0.4302,154.273005851754,32.42
0.4302,154.273005907671,32.43
0.4302,154.273005963336,32.44
0.4302,154.273006018752,32.45
0.4302,154.273006073917,32.46
0.4302,154.273006128835,32.47
0.4302,154.273006183505,32.48
0.4302,154.27300623793,32.49
0.4302,154.273006292109,32.5
0.4302,154.273006346045,32.51
0.4302,154.273006399738,32.52
0.4302,154.27300645319,32.53
0.4302,154.273006506401,32.54
0.4302,154.273006559373,32.55
0.4302,154.273006612106,32.56
0.4302,154.273006664602,32.57
0.4302,154.273006716862,32.58
0.4302,154.273006768887,32.59
0.4302,154.273006820677,32.6
0.4302,154.273006872235,32.61
0.4302,154.27300692356,32.62
0.4302,154.273006974655,32.63
0.4302,154.27300702552,32.64
0.4302,154.273007076156,32.65
0.4302,154.273007126564,32.66
0.4302,154.273007176746,32.67
0.4302,154.273007226701,32.68
0.4302,154.273007276432,32.69
0.4302,154.273007325939,32.7
0.4302,154.273007375224,32.71
0.4302,154.273007424286,32.72
0.4302,154.273007473128,32.73
0.4302,154.27300752175,32.74
0.4302,154.273007570154,32.75
0.4302,154.273007618339,32.76
0.4302,154.273007666308,32.77
0.4302,154.27300771406,32.78
0.4302,154.273007761599,32.79
0.4302,154.273007808923,32.8
0.4302,154.273007856034,32.81
0.4302,154.273007902933,32.82
0.4302,154.273007949622,32.83
0.4302,154.2730079961,32.84
0.4302,154.273008042369,32.85
0.4302,154.27300808843,32.86
0.4302,154.273008134284,32.87
0.4302,154.273008179931,32.88
0.4302,154.273008225373,32.89
0.4302,154.273008270611,32.9
0.4302,154.273008315645,32.91
0.4302,154.273008360476,32.92
0.4302,154.273008405106,32.93
0.4302,154.273008449535,32.94
0.4302,154.273008493764,32.95
0.4302,154.273008537794,32.96
0.4302,154.273008581626,32.97
0.4302,154.27300862526,32.98
0.4302,154.273008668699,32.99
0.4302,154.273008711942,33
0.4302,154.27300875499,33.01
0.4302,154.273008797845,33.02
0.4302,154.273008840507,33.03
0.4302,154.273008882977,33.04
0.4302,154.273008925256,33.05
0.4302,154.273008967344,33.06
0.4302,154.273009009244,33.07
0.4302,154.273009050954,33.08
0.4302,154.273009092477,33.09
0.4302,154.273009133813,33.1
0.4302,154.273009174964,33.11
0.4302,154.273009215929,33.12
0.4302,154.27300925671,33.13
0.4302,154.273009297307,33.14
0.4302,154.273009337722,33.15
0.4302,154.273009377954,33.16
0.4302,154.273009418006,33.17
0.4302,154.273009457878,33.18
0.4302,154.27300949757,33.19
0.4302,154.273009537084,33.2
0.4302,154.27300957642,33.21
0.4302,154.273009615578,33.22
0.4302,154.273009654561,33.23
0.4302,154.273009693368,33.24
0.4302,154.273009732001,33.25
0.4302,154.27300977046,33.26
0.4302,154.273009808746,33.27
0.4302,154.273009846859,33.28
0.4302,154.273009884802,33.29
0.4302,154.273009922573,33.3
0.4302,154.273009960174,33.31
0.4302,154.273009997606,33.32
0.4302,154.273010034871,33.33
0.4302,154.273010071966,33.34
0.4302,154.273010108896,33.35
0.4302,154.273010145659,33.36
0.4302,154.273010182257,33.37
0.4302,154.27301021869,33.38
0.4302,154.273010254959,33.39
0.4302,154.273010291065,33.4
0.4302,154.273010327008,33.41
0.4302,154.27301036279,33.42
0.4302,154.273010398411,33.43
0.4302,154.273010433871,33.44
0.4302,154.273010469172,33.45
0.4302,154.273010504314,33.46
0.4302,154.273010539299,33.47
0.4302,154.273010574125,33.48
0.4302,154.273010608795,33.49
0.4302,154.273010643309,33.5
0.4302,154.273010677668,33.51
0.4302,154.273010711872,33.52
0.4302,154.273010745922,33.53
0.4302,154.273010779819,33.54
0.4302,154.273010813564,33.55
0.4302,154.273010847156,33.56
0.4302,154.273010880598,33.57
0.4302,154.273010913888,33.58
0.4302,154.27301094703,33.59
0.4302,154.273010980022,33.6
0.4302,154.273011012866,33.61
0.4302,154.273011045562,33.62
0.4302,154.273011078111,33.63
0.4302,154.273011110513,33.64
0.4302,154.27301114277,33.65
0.4302,154.273011174881,33.66
0.4302,154.273011206848,33.67
0.4302,154.273011238671,33.68
0.4302,154.273011270351,33.69
0.4302,154.273011301889,33.7
0.4302,154.273011333284,33.71
0.4302,154.273011364538,33.72
0.4302,154.273011395652,33.73
0.4302,154.273011426626,33.74
0.4302,154.27301145746,33.75
0.4302,154.273011488156,33.76
0.4302,154.273011518713,33.77
0.4302,154.273011549133,33.78
0.4302,154.273011579417,33.79
0.4302,154.273011609563,33.8
0.4302,154.273011639575,33.81
0.4302,154.273011669451,33.82
0.4302,154.273011699193,33.83
0.4302,154.273011728801,33.84
0.4302,154.273011758276,33.85
0.4302,154.273011787618,33.86
0.4302,154.273011816828,33.87
0.4302,154.273011845906,33.88
0.4302,154.273011874855,33.89
0.4302,154.273011903672,33.9
0.4302,154.27301193236,33.91
0.4302,154.273011960919,33.92
0.4302,154.27301198935,33.93
0.4302,154.273012017652,33.94
0.4302,154.273012045827,33.95
0.4302,154.273012073875,33.96
0.4302,154.273012101798,33.97
0.4302,154.273012129594,33.98
0.4302,154.273012157266,33.99
0.4302,154.273012184813,34
0.4302,154.273012212236,34.01
0.4302,154.273012239535,34.02
0.4302,154.273012266712,34.03
0.4302,154.273012293767,34.04
0.4302,154.2730123207,34.05
0.4302,154.273012347511,34.06
0.4302,154.273012374202,34.07
0.4302,154.273012400773,34.08
0.4302,154.273012427225,34.09
0.4302,154.273012453557,34.1
0.4302,154.273012479771,34.11
0.4302,154.273012505867,34.12
0.4302,154.273012531845,34.13
0.4302,154.273012557707,34.14
0.4302,154.273012583452,34.15
0.4302,154.273012609082,34.16
0.4302,154.273012634596,34.17
0.4302,154.273012659995,34.18
0.4302,154.27301268528,34.19
0.4302,154.273012710452,34.2
0.4302,154.27301273551,34.21
0.4302,154.273012760455,34.22
0.4302,154.273012785288,34.23
0.4302,154.273012810009,34.24
0.4302,154.27301283462,34.25
0.4302,154.273012859119,34.26
0.4302,154.273012883508,34.27
0.4302,154.273012907787,34.28
0.4302,154.273012931958,34.29
0.4302,154.273012956019,34.3
0.4302,154.273012979972,34.31
0.4302,154.273013003818,34.32
0.4302,154.273013027556,34.33
0.4302,154.273013051187,34.34
0.4302,154.273013074712,34.35
0.4302,154.273013098131,34.36
0.4302,154.273013121445,34.37
0.4302,154.273013144654,34.38
0.4302,154.273013167759,34.39
0.4302,154.273013190759,34.4
0.4302,154.273013213656,34.41
0.4302,154.27301323645,34.42
0.4302,154.273013259142,34.43
0.4302,154.273013281731,34.44
0.4302,154.273013304219,34.45
0.4302,154.273013326605,34.46
0.4302,154.273013348891,34.47
0.4302,154.273013371077,34.48
0.4302,154.273013393163,34.49
0.4302,154.273013415149,34.5
0.4302,154.273013437036,34.51
0.4302,154.273013458825,34.52
0.4302,154.273013480516,34.53
0.4302,154.27301350211,34.54
0.4302,154.273013523606,34.55
0.4302,154.273013545005,34.56
0.4302,154.273013566309,34.57
0.4302,154.273013587516,34.58
0.4302,154.273013608628,34.59
0.4302,154.273013629645,34.6
0.4302,154.273013650567,34.61
0.4302,154.273013671396,34.62
0.4302,154.27301369213,34.63
0.4302,154.273013712771,34.64
0.4302,154.27301373332,34.65
0.4302,154.273013753776,34.66
0.4302,154.27301377414,34.67
0.4302,154.273013794412,34.68
0.4302,154.273013814593,34.69
0.4302,154.273013834683,34.7
0.4302,154.273013854683,34.71
0.4302,154.273013874593,34.72
0.4302,154.273013894413,34.73
0.4302,154.273013914144,34.74
0.4302,154.273013933787,34.75
0.4302,154.273013953341,34.76
0.4302,154.273013972807,34.77
0.4302,154.273013992185,34.78
0.4302,154.273014011477,34.79
0.4302,154.273014030681,34.8
0.4302,154.273014049799,34.81
0.4302,154.273014068831,34.82
0.4302,154.273014087778,34.83
0.4302,154.273014106639,34.84
0.4302,154.273014125415,34.85
0.4302,154.273014144107,34.86
0.4302,154.273014162715,34.87
0.4302,154.273014181238,34.88
0.4302,154.273014199679,34.89
0.4302,154.273014218037,34.9
0.4302,154.273014236312,34.91
0.4302,154.273014254505,34.92
0.4302,154.273014272616,34.93
0.4302,154.273014290645,34.94
0.4302,154.273014308594,34.95
0.4302,154.273014326461,34.96
0.4302,154.273014344249,34.97
0.4302,154.273014361956,34.98
0.4302,154.273014379584,34.99
0.4302,154.273014397132,35
0.4302,154.273014414601,35.01
0.4302,154.273014431992,35.02
0.4302,154.273014449304,35.03
0.4302,154.273014466539,35.04
0.4302,154.273014483696,35.05
0.4302,154.273014500776,35.06
0.4302,154.273014517779,35.07
0.4302,154.273014534705,35.08
0.4302,154.273014551556,35.09
0.4302,154.27301456833,35.1
0.4302,154.273014585029,35.11
0.4302,154.273014601653,35.12
0.4302,154.273014618202,35.13
0.4302,154.273014634677,35.14
0.4302,154.273014651077,35.15
0.4302,154.273014667404,35.16
0.4302,154.273014683657,35.17
0.4302,154.273014699837,35.18
0.4302,154.273014715945,35.19
0.4302,154.273014731979,35.2
0.4302,154.273014747942,35.21
0.4302,154.273014763833,35.22
0.4302,154.273014779652,35.23
0.4302,154.273014795401,35.24
0.4302,154.273014811078,35.25
0.4302,154.273014826685,35.26
0.4302,154.273014842221,35.27
0.4302,154.273014857688,35.28
0.4302,154.273014873085,35.29
0.4302,154.273014888413,35.3
0.4302,154.273014903672,35.31
0.4302,154.273014918862,35.32
0.4302,154.273014933984,35.33
0.4302,154.273014949038,35.34
0.4302,154.273014964024,35.35
0.4302,154.273014978942,35.36
0.4302,154.273014993794,35.37
0.4302,154.273015008579,35.38
0.4302,154.273015023297,35.39
0.4302,154.273015037949,35.4
0.4302,154.273015052535,35.41
0.4302,154.273015067056,35.42
0.4302,154.273015081511,35.43
0.4302,154.273015095901,35.44
0.4302,154.273015110226,35.45
0.4302,154.273015124487,35.46
0.4302,154.273015138684,35.47
0.4302,154.273015152816,35.48
0.4302,154.273015166886,35.49
0.4302,154.273015180892,35.5
0.4302,154.273015194835,35.51
0.4302,154.273015208715,35.52
0.4302,154.273015222533,35.53
0.4302,154.273015236288,35.54
0.4302,154.273015249982,35.55
0.4302,154.273015263614,35.56
0.4302,154.273015277185,35.57
0.4302,154.273015290694,35.58
0.4302,154.273015304143,35.59
0.4302,154.273015317532,35.6
0.4302,154.27301533086,35.61
0.4302,154.273015344128,35.62
0.4302,154.273015357337,35.63
0.4302,154.273015370486,35.64
0.4302,154.273015383576,35.65
0.4302,154.273015396607,35.66
0.4302,154.273015409579,35.67
0.4302,154.273015422493,35.68
0.4302,154.273015435349,35.69
0.4302,154.273015448147,35.7
0.4302,154.273015460888,35.71
0.4302,154.273015473571,35.72
0.4302,154.273015486197,35.73
0.4302,154.273015498766,35.74
0.4302,154.273015511279,35.75
0.4302,154.273015523735,35.76
0.4302,154.273015536136,35.77
0.4302,154.27301554848,35.78
0.4302,154.273015560769,35.79
0.4302,154.273015573003,35.8
0.4302,154.273015585182,35.81
0.4302,154.273015597306,35.82
0.4302,154.273015609375,35.83
0.4302,154.27301562139,35.84
0.4302,154.273015633351,35.85
0.4302,154.273015645259,35.86
0.4302,154.273015657112,35.87
0.4302,154.273015668912,35.88
0.4302,154.27301568066,35.89
0.4302,154.273015692354,35.9
0.4302,154.273015703996,35.91
0.4302,154.273015715585,35.92
0.4302,154.273015727122,35.93
0.4302,154.273015738608,35.94
0.4302,154.273015750041,35.95
0.4302,154.273015761423,35.96
0.4302,154.273015772754,35.97
0.4302,154.273015784034,35.98
0.4302,154.273015795264,35.99
0.4302,154.273015806442,36
0.4302,154.273015817571,36.01
0.4302,154.273015828649,36.02
0.4302,154.273015839678,36.03
0.4302,154.273015850657,36.04
0.4302,154.273015861586,36.05
0.4302,154.273015872467,36.06
0.4302,154.273015883298,36.07
0.4302,154.273015894081,36.08
0.4302,154.273015904815,36.09
0.4302,154.273015915501,36.1
0.4302,154.273015926138,36.11
0.4302,154.273015936728,36.12
